deal_id,created_date,closed_date,sales_rep_id,industry,region,product_type,lead_source,deal_stage,deal_amount,sales_cycle_days,outcome,won,created_year,created_month,created_quarter,closed_quarter,period,deal_size_band,cycle_band,rep_win_rate,rep_quartile,risk_score,risk_score_pct,risk_tier,risk_factors,recommended_action
D00324,2024-03-04,2024-04-13,rep_2,HealthTech,Europe,Core,Outbound,Negotiation,7643,40,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Normal (20-45d),0.46153846153846156,Q2,0.5883514923833489,58.8,Critical Risk,Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D00934,2024-02-29,2024-03-13,rep_24,HealthTech,India,Pro,Outbound,Negotiation,36891,13,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Large (30-60K),Fast (<20d),0.4482758620689655,Q3,0.587503342812122,58.8,Critical Risk,Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D01984,2024-01-06,2024-01-21,rep_13,Ecommerce,APAC,Core,Partner,Qualified,75020,15,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Fast (<20d),0.441025641025641,Q4 (Bottom),0.5876210756465131,58.8,Critical Risk,"Large deal: $75,020 | Lead Source: Partner",Escalate to senior rep + schedule executive sponsor call
D00731,2024-01-26,2024-03-23,rep_22,Ecommerce,North America,Pro,Referral,Qualified,30161,57,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Large (30-60K),Slow (45-80d),0.4009433962264151,Q4 (Bottom),0.588031083564877,58.8,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D02858,2024-02-11,2024-03-14,rep_19,EdTech,North America,Core,Referral,Negotiation,14576,32,Won,1,2024,2,2024Q1,2024Q1,2024Q1,Mid (10-30K),Normal (20-45d),0.47959183673469385,Q1 (Top),0.5877980672775637,58.8,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D00052,2024-01-25,2024-05-23,rep_24,SaaS,North America,Pro,Outbound,Qualified,12133,119,Won,1,2024,1,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.4482758620689655,Q3,0.5871788616771885,58.7,Critical Risk,Long cycle: 119d | Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D01131,2024-01-20,2024-03-07,rep_6,SaaS,APAC,Enterprise,Referral,Closed,40434,47,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Large (30-60K),Slow (45-80d),0.42786069651741293,Q4 (Bottom),0.5872620186051355,58.7,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D02778,2024-01-31,2024-04-14,rep_17,Ecommerce,APAC,Core,Referral,Qualified,3144,74,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.44571428571428573,Q3,0.5869089612016447,58.7,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D01014,2024-01-18,2024-04-30,rep_2,FinTech,North America,Core,Referral,Demo,6392,103,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.46153846153846156,Q2,0.5871632898305212,58.7,Critical Risk,Long cycle: 103d | Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D00983,2024-02-16,2024-05-07,rep_7,EdTech,APAC,Core,Partner,Closed,12096,81,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.4166666666666667,Q4 (Bottom),0.586569147630237,58.7,Critical Risk,Long cycle: 81d | Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D02554,2024-02-24,2024-04-04,rep_6,EdTech,Europe,Core,Partner,Closed,36663,40,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Large (30-60K),Normal (20-45d),0.42786069651741293,Q4 (Bottom),0.5871408070980249,58.7,Critical Risk,Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D00654,2024-01-13,2024-03-12,rep_23,EdTech,North America,Pro,Referral,Demo,4725,59,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Slow (45-80d),0.44565217391304346,Q3,0.5861607448199463,58.6,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D01428,2024-03-23,2024-04-14,rep_4,Ecommerce,APAC,Core,Referral,Demo,11924,22,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Normal (20-45d),0.458128078817734,Q2,0.5857813468613696,58.6,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D03287,2024-01-29,2024-03-12,rep_12,FinTech,North America,Core,Referral,Negotiation,9371,43,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.48333333333333334,Q1 (Top),0.5855327764626312,58.6,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D03385,2024-01-03,2024-02-14,rep_9,EdTech,APAC,Core,Outbound,Negotiation,3553,42,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.44623655913978494,Q3,0.5845305555178544,58.5,Critical Risk,Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D04704,2024-02-04,2024-05-03,rep_24,EdTech,APAC,Core,Partner,Closed,46276,89,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Large (30-60K),Stalled (80d+),0.4482758620689655,Q3,0.5849061108421172,58.5,Critical Risk,Long cycle: 89d | Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D03526,2024-03-10,2024-04-27,rep_22,Ecommerce,North America,Enterprise,Outbound,Demo,4292,48,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.4009433962264151,Q4 (Bottom),0.5839083266584036,58.4,Critical Risk,Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D01056,2024-03-24,2024-05-07,rep_18,Ecommerce,APAC,Core,Outbound,Proposal,71407,44,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Normal (20-45d),0.40860215053763443,Q4 (Bottom),0.5835524889267947,58.4,Critical Risk,"Large deal: $71,407 | Lead Source: Outbound",Escalate to senior rep + schedule executive sponsor call
D00848,2024-02-17,2024-05-28,rep_19,HealthTech,APAC,Core,Outbound,Negotiation,17038,101,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.47959183673469385,Q1 (Top),0.5837802690552926,58.4,Critical Risk,Long cycle: 101d | Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D00350,2024-02-14,2024-04-14,rep_6,FinTech,India,Enterprise,Referral,Qualified,37368,60,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Large (30-60K),Slow (45-80d),0.42786069651741293,Q4 (Bottom),0.5839261587152295,58.4,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D00905,2024-02-28,2024-04-23,rep_4,FinTech,North America,Pro,Partner,Proposal,5043,55,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.458128078817734,Q2,0.5841911472710402,58.4,Critical Risk,Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D02688,2024-01-08,2024-03-12,rep_25,EdTech,APAC,Core,Partner,Demo,15114,64,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Slow (45-80d),0.45365853658536587,Q3,0.5840103421612415,58.4,Critical Risk,Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D04859,2024-01-06,2024-02-07,rep_24,Ecommerce,Europe,Pro,Inbound,Closed,5519,32,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.4482758620689655,Q3,0.5831526803292826,58.3,Critical Risk,Lead Source: Inbound,Escalate to senior rep + schedule executive sponsor call
D01328,2024-02-10,2024-03-17,rep_12,Ecommerce,India,Enterprise,Outbound,Closed,2387,36,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.48333333333333334,Q1 (Top),0.5827817609004462,58.3,Critical Risk,Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D03346,2024-03-23,2024-04-09,rep_24,EdTech,APAC,Pro,Referral,Qualified,19597,17,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Fast (<20d),0.4482758620689655,Q3,0.5828618791596539,58.3,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D00096,2024-03-16,2024-06-17,rep_1,EdTech,North America,Pro,Partner,Negotiation,5255,93,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.4549763033175355,Q2,0.5832219135452104,58.3,Critical Risk,Long cycle: 93d | Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D04088,2024-02-28,2024-05-31,rep_12,FinTech,North America,Core,Partner,Negotiation,11323,93,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.48333333333333334,Q1 (Top),0.582560448679589,58.3,Critical Risk,Long cycle: 93d | Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D02652,2024-03-20,2024-05-09,rep_2,SaaS,APAC,Enterprise,Referral,Closed,12951,50,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.46153846153846156,Q2,0.5828658190584908,58.3,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D02184,2024-03-19,2024-05-01,rep_10,HealthTech,Europe,Core,Outbound,Negotiation,11400,43,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Normal (20-45d),0.42408376963350786,Q4 (Bottom),0.5822626730084838,58.2,Critical Risk,Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D01104,2024-02-19,2024-05-14,rep_16,HealthTech,APAC,Enterprise,Partner,Negotiation,77012,85,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Stalled (80d+),0.47085201793721976,Q1 (Top),0.5818727616570116,58.2,Critical Risk,"Long cycle: 85d | Large deal: $77,012 | Lead Source: Partner",Escalate to senior rep + schedule executive sponsor call
D00700,2024-02-15,2024-04-16,rep_1,Ecommerce,Europe,Core,Inbound,Proposal,87653,61,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Slow (45-80d),0.4549763033175355,Q2,0.5814805316832813,58.1,Critical Risk,"Large deal: $87,653 | Lead Source: Inbound",Escalate to senior rep + schedule executive sponsor call
D01180,2024-02-04,2024-02-27,rep_7,EdTech,Europe,Pro,Partner,Demo,2567,23,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.4166666666666667,Q4 (Bottom),0.5809272737249223,58.1,Critical Risk,Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D04002,2024-02-01,2024-03-12,rep_18,Ecommerce,Europe,Core,Outbound,Demo,77447,40,Won,1,2024,2,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Normal (20-45d),0.40860215053763443,Q4 (Bottom),0.5813810185449777,58.1,Critical Risk,"Large deal: $77,447 | Lead Source: Outbound",Escalate to senior rep + schedule executive sponsor call
D03730,2024-03-18,2024-06-15,rep_19,Ecommerce,India,Core,Referral,Proposal,17751,89,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.47959183673469385,Q1 (Top),0.5803841907392102,58.0,Critical Risk,Long cycle: 89d | Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D01407,2024-02-11,2024-05-31,rep_2,HealthTech,APAC,Pro,Partner,Demo,8841,110,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.46153846153846156,Q2,0.580073365874797,58.0,Critical Risk,Long cycle: 110d | Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D03514,2024-01-14,2024-02-15,rep_16,FinTech,APAC,Enterprise,Outbound,Demo,11677,32,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Normal (20-45d),0.47085201793721976,Q1 (Top),0.5801018847575825,58.0,Critical Risk,Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D02282,2024-02-05,2024-05-20,rep_21,HealthTech,India,Enterprise,Partner,Closed,3506,105,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.5096153846153846,Q1 (Top),0.5801600315481372,58.0,Critical Risk,Long cycle: 105d | Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D00235,2024-02-09,2024-04-02,rep_22,EdTech,Europe,Enterprise,Inbound,Demo,6398,53,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.4009433962264151,Q4 (Bottom),0.57876790319737,57.9,Critical Risk,Lead Source: Inbound,Escalate to senior rep + schedule executive sponsor call
D03047,2024-01-17,2024-05-10,rep_15,HealthTech,North America,Pro,Inbound,Qualified,13061,114,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.44571428571428573,Q3,0.5791740421355409,57.9,Critical Risk,Long cycle: 114d | Lead Source: Inbound,Escalate to senior rep + schedule executive sponsor call
D01701,2024-01-16,2024-03-09,rep_2,FinTech,India,Core,Referral,Demo,5609,53,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Slow (45-80d),0.46153846153846156,Q2,0.5791800628161398,57.9,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D04139,2024-01-05,2024-03-04,rep_12,Ecommerce,Europe,Pro,Inbound,Closed,14160,59,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Slow (45-80d),0.48333333333333334,Q1 (Top),0.5785482244321496,57.9,Critical Risk,Lead Source: Inbound,Escalate to senior rep + schedule executive sponsor call
D02291,2024-03-12,2024-05-11,rep_20,SaaS,North America,Core,Partner,Qualified,24322,60,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.46956521739130436,Q2,0.579323963097846,57.9,Critical Risk,Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D03172,2024-02-16,2024-03-19,rep_2,EdTech,Europe,Core,Outbound,Demo,2903,32,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.46153846153846156,Q2,0.5794040854439413,57.9,Critical Risk,Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D01811,2024-02-26,2024-03-07,rep_24,Ecommerce,APAC,Pro,Partner,Demo,4914,10,Won,1,2024,2,2024Q1,2024Q1,2024Q1,Small (<10K),Fast (<20d),0.4482758620689655,Q3,0.5788027817111996,57.9,Critical Risk,Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D03523,2024-03-14,2024-07-04,rep_5,FinTech,APAC,Core,Inbound,Negotiation,63190,112,Lost,0,2024,3,2024Q1,2024Q3,2024Q1,Enterprise (60K+),Stalled (80d+),0.4577114427860697,Q2,0.5775929869169422,57.8,Critical Risk,"Long cycle: 112d | Large deal: $63,190 | Lead Source: Inbound",Escalate to senior rep + schedule executive sponsor call
D03325,2024-02-09,2024-05-05,rep_18,FinTech,India,Core,Partner,Closed,21803,86,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.40860215053763443,Q4 (Bottom),0.577803295269468,57.8,Critical Risk,Long cycle: 86d | Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D03056,2024-02-26,2024-05-23,rep_7,EdTech,North America,Core,Referral,Proposal,4546,87,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.4166666666666667,Q4 (Bottom),0.5781459403216751,57.8,Critical Risk,Long cycle: 87d | Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D01761,2024-01-25,2024-03-23,rep_10,Ecommerce,Europe,Core,Outbound,Negotiation,14081,58,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Slow (45-80d),0.42408376963350786,Q4 (Bottom),0.5782665905139613,57.8,Critical Risk,Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D03263,2024-03-17,2024-07-11,rep_21,EdTech,India,Pro,Outbound,Demo,10103,116,Won,1,2024,3,2024Q1,2024Q3,2024Q1,Mid (10-30K),Stalled (80d+),0.5096153846153846,Q1 (Top),0.5781382958579454,57.8,Critical Risk,Long cycle: 116d | Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D02164,2024-03-09,2024-06-15,rep_18,HealthTech,Europe,Pro,Referral,Qualified,15039,98,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.40860215053763443,Q4 (Bottom),0.5767663546956442,57.7,Critical Risk,Long cycle: 98d | Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D01965,2024-02-19,2024-03-14,rep_21,HealthTech,India,Enterprise,Partner,Demo,6416,24,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.5096153846153846,Q1 (Top),0.5763636460398683,57.6,Critical Risk,Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D04056,2024-03-20,2024-04-03,rep_20,FinTech,Europe,Pro,Referral,Negotiation,2413,14,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Fast (<20d),0.46956521739130436,Q2,0.5762410981709292,57.6,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D04090,2024-03-11,2024-06-15,rep_3,HealthTech,India,Enterprise,Referral,Negotiation,7706,96,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.4722222222222222,Q1 (Top),0.5762157248835413,57.6,Critical Risk,Long cycle: 96d | Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D01382,2024-02-18,2024-03-21,rep_18,FinTech,India,Enterprise,Partner,Demo,9103,32,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.40860215053763443,Q4 (Bottom),0.5757642631468886,57.6,Critical Risk,Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D02593,2024-01-18,2024-05-09,rep_2,EdTech,Europe,Pro,Partner,Demo,19477,112,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.46153846153846156,Q2,0.5757540053129779,57.6,Critical Risk,Long cycle: 112d | Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D03188,2024-01-05,2024-02-27,rep_7,HealthTech,North America,Pro,Outbound,Closed,69600,53,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Slow (45-80d),0.4166666666666667,Q4 (Bottom),0.5753173153548716,57.5,Critical Risk,"Large deal: $69,600 | Lead Source: Outbound",Escalate to senior rep + schedule executive sponsor call
D01754,2024-02-25,2024-06-02,rep_7,SaaS,APAC,Core,Outbound,Demo,17353,98,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.4166666666666667,Q4 (Bottom),0.5753888204639777,57.5,Critical Risk,Long cycle: 98d | Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D00511,2024-01-13,2024-05-07,rep_12,SaaS,Europe,Core,Outbound,Proposal,7040,115,Won,1,2024,1,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.48333333333333334,Q1 (Top),0.5747795390264696,57.5,Critical Risk,Long cycle: 115d | Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D01425,2024-02-04,2024-02-25,rep_21,HealthTech,North America,Enterprise,Referral,Closed,5186,21,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.5096153846153846,Q1 (Top),0.575443991128437,57.5,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D02936,2024-03-21,2024-05-26,rep_20,Ecommerce,India,Enterprise,Outbound,Negotiation,17728,66,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.46956521739130436,Q2,0.5736268902789767,57.4,Critical Risk,Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D04364,2024-02-14,2024-04-09,rep_12,HealthTech,India,Core,Partner,Closed,17766,55,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.48333333333333334,Q1 (Top),0.5741398587340293,57.4,Critical Risk,Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D04098,2024-02-12,2024-05-31,rep_21,FinTech,APAC,Pro,Partner,Demo,75248,109,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Stalled (80d+),0.5096153846153846,Q1 (Top),0.5739310569338227,57.4,Critical Risk,"Long cycle: 109d | Large deal: $75,248 | Lead Source: Partner",Escalate to senior rep + schedule executive sponsor call
D01755,2024-01-04,2024-02-16,rep_8,HealthTech,Europe,Pro,Outbound,Closed,13990,43,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Normal (20-45d),0.48128342245989303,Q1 (Top),0.5736841187555581,57.4,Critical Risk,Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D00862,2024-02-14,2024-05-18,rep_5,FinTech,North America,Core,Outbound,Negotiation,85779,94,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Stalled (80d+),0.4577114427860697,Q2,0.5736761791256849,57.4,Critical Risk,"Long cycle: 94d | Large deal: $85,779 | Lead Source: Outbound",Escalate to senior rep + schedule executive sponsor call
D02953,2024-02-14,2024-05-06,rep_21,Ecommerce,Europe,Pro,Outbound,Qualified,36476,82,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Large (30-60K),Stalled (80d+),0.5096153846153846,Q1 (Top),0.5741661809851752,57.4,Critical Risk,Long cycle: 82d | Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D01558,2024-03-02,2024-03-23,rep_17,EdTech,Europe,Pro,Inbound,Demo,6907,21,Lost,0,2024,3,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.44571428571428573,Q3,0.5726114672007845,57.3,Critical Risk,Lead Source: Inbound,Escalate to senior rep + schedule executive sponsor call
D03859,2024-02-22,2024-06-02,rep_20,SaaS,Europe,Pro,Inbound,Qualified,27088,101,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.46956521739130436,Q2,0.5728110221287359,57.3,Critical Risk,Long cycle: 101d | Lead Source: Inbound,Escalate to senior rep + schedule executive sponsor call
D01775,2024-01-04,2024-02-27,rep_6,HealthTech,India,Core,Outbound,Demo,4885,54,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Slow (45-80d),0.42786069651741293,Q4 (Bottom),0.573260688709049,57.3,Critical Risk,Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D01293,2024-03-21,2024-06-16,rep_5,SaaS,Europe,Core,Inbound,Demo,76935,87,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Stalled (80d+),0.4577114427860697,Q2,0.5731739331244673,57.3,Critical Risk,"Long cycle: 87d | Large deal: $76,935 | Lead Source: Inbound",Escalate to senior rep + schedule executive sponsor call
